PRODUCT_ID,PRODUCT_GROUP,YEAR,AMOUNT1,AMOUNT2,AMOUNT3,AMOUNT4,AMOUNT5,AMOUNT6,AMOUNT7,AMOUNT8,AMOUNT9,AMOUNT10,AMOUNT11,AMOUNT12
2159,5,2017,16260,60447,27628,11158,20728,48665,17976,96029,26948,33936,41971,78860
1713,1,2017,5441,72218,97342,37132,97090,27665,7566,81780,27427,6458,47068,6636
4289,9,2018,57091,54707,25857,40258,54213,96387,79214,85434,19834,28145,530,52624
2703,3,2016,8547,25814,89802,44041,16134,90006,85077,69506,87260,94898,19107,83125
3505,0,2018,86225,1682,81831,33155,73919,81076,92611,4594,79710,99964,52536,26508
1360,3,2017,39719,54614,23168,66446,86684,44022,24253,93340,76523,41086,18102,89827
851,4,2017,3195,15442,59650,73201,19458,51006,11207,75169,84594,25406,10124,28668
1619,2,2015,19999,8688,49335,2282,9951,62094,97544,66158,72290,52341,25361,98059
2437,3,2015,76785,28619,71439,85892,13852,74718,36437,73382,3723,52200,42083,11341
2728,4,2017,20644,872,82275,18224,46289,41372,15530,74553,67220,47558,25636,21662
628,8,2015,49608,84196,91998,18230,31332,47865,23669,67005,19284,88515,2628,4245
917,0,2016,89837,38874,29651,22618,31801,39281,17886,81354,97323,7047,61822,13036
2922,7,2018,28884,4562,85117,32983,80843,99015,89273,97147,61396,80055,11887,33213
4833,4,2017,41339,79075,12906,5635,73814,90487,85387,50805,3806,55070,9748,89550
4462,4,2016,68164,16836,44324,39033,41307,75479,92099,80942,95676,2037,37557,27605
1764,7,2018,95197,85624,74629,75924,70624,65175,60449,56145,27900,49671,94447,70502
2508,3,2016,32420,80290,17065,29724,2769,20099,87078,63033,30984,11519,2032,91899
4101,9,2015,3010,5246,90781,5663,52808,69653,2307,40921,83270,53195,59553,910
1615,9,2016,52628,51175,12627,69705,86787,31335,30175,62084,76193,9136,64063,8173
261,7,2016,28964,37749,79163,83464,17535,8827,49173,51864,95475,15248,99761,17295
2164,2,2016,45882,83920,99599,16837,78161,31648,70360,61364,92935,15030,86848,36826
4499,2,2018,84740,9942,15682,4046,68233,46216,91437,26991,27715,81860,66065,62203
3834,8,2018,69872,78332,1754,21860,6148,59721,40453,96539,17819,8618,90540,81534
1938,5,2018,80000,82027,70076,53686,35556,17957,24035,59933,70399,88855,92209,63871
4252,2,2015,65467,26425,58830,30141,47351,12110,65090,65498,98696,92590,72028,60162
472,3,2017,82736,71664,82479,19894,16248,40215,78874,27531,85350,7645,3275,28948
1683,7,2017,95600,40906,56349,78034,97018,22477,15399,8275,59187,39222,92709,7735
4930,2,2018,57527,60799,25632,16798,61217,81138,2873,54550,37135,26096,23813,70583
4970,0,2017,13579,2283,90322,37598,60364,28799,79548,22471,37999,17962,85588,58750
1741,6,2018,32245,89699,36081,63059,37292,2570,64060,5322,96517,39033,37279,65377
1821,8,2017,28094,57000,95949,9029,54415,80872,50153,1947,81583,30280,66685,28611
495,6,2018,53354,28544,18741,51459,98876,4885,37268,92157,43096,73999,97155,55700
4306,8,2017,10678,57176,64985,17684,19515,30078,73255,13558,95587,38602,78779,37626
1227,9,2015,86010,60789,35612,8273,58324,18238,12970,65835,57399,48762,48478,2543
4701,7,2018,75015,21385,33600,39057,75761,52968,74533,59928,57307,88406,39209,25147
31,8,2015,13044,82939,58967,12866,51395,13304,23061,30743,70578,68340,5689,57568
2156,2,2016,53564,49094,15022,49399,8162,45271,89518,3476,7970,51556,99529,60194
180,2,2015,96770,639,1538,76738,97337,27815,44721,89824,85151,12276,95162,39213
4944,9,2016,67715,95041,79372,12997,65529,75149,77304,39861,10902,24781,84092,71392
4513,9,2015,59214,89959,63707,36931,23178,22423,61827,81178,53289,12445,4118,10217
4212,1,2018,94082,18208,53979,26458,36193,56559,33470,86445,99509,23823,18462,63604
2584,7,2016,30885,36461,6580,37500,52837,73861,31504,92048,86778,910,66158,79172
63,1,2015,59678,7408,23462,46111,46050,15877,40334,16713,91407,84124,60941,6314
2705,9,2015,75994,73183,23076,34532,4276,13129,87171,31227,77719,60703,83362,48248
2724,4,2018,2497,38213,15072,92653,8583,89287,7633,546,96633,8758,6659,57402
2023,2,2017,50334,50292,29053,26361,44062,16888,7802,34754,69034,14307,6435,74331
337,0,2017,49390,96666,9774,95646,88742,77764,3378,41451,27279,92860,21100,82925
1897,1,2016,77145,26171,35769,62312,44856,22037,12562,25528,79217,54189,93235,17629
786,1,2016,45322,36384,65344,97031,83226,92025,26385,38138,41225,2818,91378,85002
1495,0,2017,70111,65863,87642,43937,47053,83006,35023,65959,95950,41926,73398,3184
4379,1,2018,21627,63879,72060,64461,80867,74744,2410,12265,45732,33314,14864,35618
4150,1,2018,99514,40466,87858,32826,70048,21513,61007,11513,58902,94068,64582,41702
2613,4,2015,45661,61471,56734,27461,54193,7545,94841,43584,31745,93475,72548,80751
3058,2,2017,87371,1058,75243,35954,51621,21806,15423,96932,63219,70718,56338,98374
3425,4,2018,3034,31894,9275,42737,18160,96681,8630,55373,86540,59863,66757,14254
2150,9,2017,90010,50302,84794,893,47728,80637,61596,33117,32933,45034,27413,46640
2136,3,2015,69315,65057,73283,12430,12113,5899,4647,3234,73067,67587,57145,39324
4945,5,2017,24765,66127,81186,81364,52649,7014,49872,99168,57851,13749,99354,17558
4339,7,2017,50208,94506,71557,16713,5640,88228,39033,98090,62759,93900,89351,1820
2245,4,2016,89183,10774,63084,39480,40694,61437,41113,56253,99787,76800,42286,85126
1219,3,2017,36196,42159,21174,9922,93434,63210,99961,862,6771,57893,34871,69364
920,0,2016,90852,27658,10976,47344,93421,86269,88041,34039,38167,62725,96983,69196
3195,7,2016,35756,79560,13498,49559,36215,77823,12587,482,25054,68473,62306,67242
1079,6,2017,21146,4818,41846,99239,92256,31727,914,12803,31075,5205,79769,90161
2484,2,2016,66286,85766,71982,16085,69985,51506,97973,2534,56751,93320,66115,10234
4364,8,2017,94970,9539,89496,13365,13273,78150,33995,62162,30277,90511,20642,5149
562,5,2016,83075,59920,28928,97523,44368,94293,81210,62170,77101,51414,8080,83102
1065,4,2018,39785,84995,40513,70562,21076,92353,71258,58276,26946,7249,29873,2019
3018,4,2016,64623,26642,18396,37748,55369,23574,78220,41209,10539,85416,44455,18639
957,8,2018,19912,75605,41367,94474,1459,22546,64823,4659,3939,13077,96081,92987
2296,9,2018,35503,24831,20990,42829,22854,8197,57341,9395,39512,74567,97930,66209
1270,8,2018,31305,50474,99508,87391,48999,61004,4371,29223,70694,413,55734,41326
3028,2,2015,5753,80848,49923,33449,61616,28156,71285,58469,17327,397,62438,56128
4041,5,2018,27052,48122,46406,79212,66142,77447,53023,80860,9445,72820,9541,31093
1887,0,2015,83425,91815,95938,71286,99673,60819,21403,7941,99868,44090,51348,3593
4587,4,2018,39136,81637,31640,54593,69582,28026,62762,96866,66658,83950,97710,78125
2399,6,2017,24011,36540,58702,57676,86366,72541,81572,68488,50267,7042,71347,19383
2570,1,2016,95861,1515,53251,20920,81079,35481,74593,58688,50317,24234,1110,42845
1782,6,2016,12017,43082,49376,76350,62979,13298,42343,1098,67480,92266,66832,11251
610,8,2016,30191,33399,71123,29512,42175,83968,17878,9113,19848,96608,96052,99592
4530,5,2017,46287,42794,24466,12384,67499,15314,95336,77345,31663,85305,54963,26825
685,3,2017,64893,43874,32875,54199,95494,63717,60865,55225,97871,45420,89964,22616
2133,5,2017,24712,44761,87785,13396,16477,59641,90832,1620,14354,72541,46865,39954
4917,6,2015,91749,70162,99263,54805,46884,52795,19949,76647,24532,56689,4902,47329
3388,0,2016,15622,86932,87582,79642,2010,28220,5126,20760,40067,74025,87380,5479
232,6,2018,84767,23170,14953,12153,55001,80170,20156,14839,21614,94113,19067,8667
3174,8,2018,42271,28108,17336,49947,74483,46438,26136,58406,53826,95171,81913,36116
1459,8,2016,39509,79998,28799,85361,60260,69017,61648,99413,77561,23583,38156,24711
1781,1,2015,19259,1875,49990,95150,59686,79164,85242,79015,87495,99946,10844,50407
2768,8,2018,59804,82359,12237,39873,90035,96532,63097,56727,91503,87383,36611,75997
3188,3,2017,52457,71314,84177,95351,63909,45196,33809,60074,82404,81111,20983,43377
3063,4,2017,82440,59132,2861,88659,86734,51773,42485,72280,20155,65107,17875,81883
2955,0,2016,58255,9622,2061,67000,3534,35374,50546,91078,18412,19863,10996,80201
688,3,2018,26795,76671,97321,17910,17773,58715,7873,22104,24928,86089,83839,45922
659,2,2018,15660,11961,27613,98552,52011,63334,92068,55656,85518,4038,39041,37179
784,1,2018,80451,75721,87947,23042,18790,44805,5420,17550,78888,25063,16085,66367
3392,2,2015,98602,69966,95062,13551,98882,33297,22447,68737,64178,94389,39260,78944
3671,4,2016,27714,25656,90735,71180,9521,91171,7020,60047,99476,18565,43775,1534
4740,6,2018,84224,99946,46427,92644,76688,22254,50113,2415,50740,64812,33863,68254
2196,1,2017,55307,92591,20866,87785,30296,6337,18071,96328,16704,53858,55414,45072
2697,1,2016,96782,63273,29420,38587,86826,20002,86090,1732,44064,21276,42274,16367
2481,2,2016,35272,88440,53447,84391,14171,39681,32014,54146,10850,95124,41268,596
3823,3,2016,32238,90899,48977,76423,22449,84456,40563,77862,33666,56001,53969,27612
4330,9,2017,35936,82707,88328,64409,10159,60596,7173,44719,24821,80235,57763,27565
897,5,2017,74601,37302,59941,38673,71786,85679,33346,22548,77599,26208,92896,97119
1762,2,2017,41104,73084,38205,30627,21993,52728,87419,73031,46930,36156,67415,30907
453,2,2015,87621,25672,60791,90199,84411,70535,13662,76112,46672,19216,76302,92962
4687,7,2018,42395,5428,68745,71587,73602,10825,4496,973,47638,69912,24968,85874
4637,0,2015,35070,2642,10755,92795,43140,2730,39205,34062,21826,70513,8672,95047
2675,4,2017,24609,89942,39487,58379,94987,39926,15027,75198,81217,43316,96800,82412
116,6,2016,31689,56482,76188,44400,3926,45080,23377,41663,99651,95397,21885,95159
4325,4,2016,67938,58723,20647,4696,42985,99898,44580,93643,19510,34817,99837,4928
973,3,2018,608,92071,94136,51413,21658,28210,9630,64666,11708,70504,80035,21241
3038,4,2016,55667,36312,22552,6691,684,72883,3440,74308,7651,15997,92161,40087
3604,3,2015,50772,39404,55207,86293,87233,39664,13363,54219,16849,54603,8902,99762
3328,3,2017,32634,6064,168,89479,59602,59501,85003,11817,65867,86863,36693,91551
4947,6,2016,69165,26054,67239,7319,62751,20605,92356,19182,21026,73507,42149,53652
1664,8,2015,50889,82775,52431,62782,1240,79605,97474,34817,90711,14163,93861,6738
4413,0,2015,4251,83438,47670,91542,80395,68193,18053,47754,7714,96898,61084,17697
374,1,2015,45569,90536,95234,76184,2137,30653,85054,16092,57116,48355,32203,40624
1172,9,2017,52989,7395,91385,21129,66486,51234,73727,98930,21944,33016,98278,58383
2380,2,2016,10534,15209,73560,85175,83867,42550,56809,20320,63958,86605,38680,40205
4298,5,2016,89722,80964,99428,95081,79609,73030,33348,15713,39330,13023,97008,49205
4337,7,2016,84445,10125,24671,51317,77250,13305,90233,91885,97052,48356,62021,56151
4260,2,2018,68136,94482,50877,95710,65726,49420,69935,21603,59133,41260,6310,53343
1396,3,2015,21440,20254,15378,8347,40295,97669,82515,86899,82449,86944,61732,30986
3561,0,2017,86017,6412,86394,98367,86550,11489,30157,96064,68638,86387,94020,15959
1057,2,2017,81355,4670,47119,8409,39868,46719,32018,62973,59967,74280,98551,9364
271,3,2018,94437,78508,51571,82184,34774,57195,25735,25441,98839,3546,86282,21707
3854,6,2016,84004,39564,60299,75656,52148,11887,38639,65022,52085,10881,86459,89820
2422,6,2018,6644,90350,31665,3425,54726,35986,15135,4746,96373,57075,60606,80205
215,0,2016,78781,41478,57970,55049,4266,97333,68864,356,15583,70012,10594,90229
1464,0,2015,83010,56857,38976,22618,29058,13505,20987,57383,51914,39069,86240,42653
2887,7,2017,21138,16354,67804,39346,62236,29243,84970,53657,59292,75553,99370,17233
3534,4,2017,31357,28180,42621,45062,56282,79348,83570,383,23389,1347,92328,75407
1372,9,2017,51926,84401,3400,35887,17608,7694,32841,81959,12344,95665,31428,14991
4490,2,2015,31095,99989,4377,83894,99958,27260,31372,7812,4995,99464,21478,5874
477,9,2018,56902,76656,94072,64599,1749,67499,22403,75000,42232,65814,39061,94121
1040,0,2018,87835,9541,45565,83447,22887,74994,2279,48249,78812,82206,64690,27466
1327,2,2015,83328,4222,94741,51324,49900,99113,37429,38023,25063,30637,75935,17662
4858,7,2015,95436,21500,10593,83347,7089,44742,83267,62178,54774,68099,56026,7017
1260,4,2018,15736,16353,79727,17922,70524,4286,6390,14845,41981,20671,46310,27696
4048,8,2018,52228,63015,83968,5345,80673,61099,11588,11213,11229,28460,84716,38697
3050,4,2016,9724,78128,58341,36318,79371,82374,73033,32990,32064,22127,6208,54847
3270,1,2016,24207,61034,50368,91144,93039,86682,89593,53679,30146,70152,84600,36407
999,3,2016,18750,13840,67019,99778,7991,13487,41931,43003,62238,45436,74277,1575
1175,8,2017,95091,80399,31539,67916,73608,93012,81684,30612,95334,79264,38859,57332
864,7,2015,35885,93043,36724,36261,90616,40260,29695,33462,76714,95957,32093,83468
4138,2,2015,23038,47359,481,99684,68468,55902,69449,49560,35626,56512,40451,6206
198,7,2016,61747,6390,99399,54502,83607,31344,6697,40682,99072,67528,59532,46059
1851,2,2015,95546,81901,53710,11755,23630,8231,92008,82533,55960,45240,57092,93985
2037,8,2016,65022,78737,73938,47661,21487,78050,41964,4040,38207,63272,45856,99319
3821,6,2015,5228,9906,75645,5428,38394,69207,72430,22366,49344,24580,23050,75576
4903,6,2018,71215,82100,62308,28481,80067,31226,13833,37532,76854,7871,257,20721
1153,3,2018,35284,15489,28709,36718,15041,4462,95924,5000,16950,85964,7635,52160
2201,3,2016,77491,40838,17129,34783,42542,77501,25896,79759,37113,97703,19417,78346
160,4,2018,70849,24204,94929,19953,57055,34113,55161,58431,60434,23296,85785,38582
1827,1,2016,97542,9524,68171,50349,14688,43493,71107,8568,71845,30178,36803,27927
3027,1,2016,53662,58161,45949,42598,40520,55017,65847,79833,356,14693,6080,51462
4067,6,2017,75512,85219,59913,73183,34303,11718,49190,63000,23732,19944,26745,7375
1603,5,2015,33037,48586,21941,18546,32607,84384,72395,94045,35391,81831,26751,98923
1335,6,2017,40845,99683,87112,23002,31057,49607,45014,58848,98056,12032,38834,48457
4130,3,2018,8763,48552,44577,60420,26339,23686,6716,33931,13932,78323,40339,46903
2485,8,2016,68513,91452,58679,12580,52960,90912,50391,65601,60426,8997,98029,61029
3347,1,2015,52983,58619,65875,28791,8553,88639,18435,73962,13789,67262,37636,84291
2637,7,2016,93710,64735,89730,36314,89637,68518,3656,60719,22490,65265,81445,65165
4976,4,2018,79726,79064,50062,92881,12949,68146,28946,93340,90149,46127,76626,5884
4436,2,2018,81792,64752,59261,85858,47617,66053,56246,1450,27779,71271,42060,51023
4306,8,2018,88863,77257,68508,22877,32626,27782,43428,1467,46188,4794,86841,89152
2253,3,2016,7598,36916,75643,92683,885,89621,61768,96743,12262,23208,65827,23168
675,4,2016,7744,90232,292,22687,52275,48370,38498,96539,44806,41808,69646,55743
611,9,2015,44840,50956,33023,1255,16294,18714,69419,38166,92908,88209,20758,87113
3366,9,2016,27695,24234,14652,55081,31784,68872,58895,45836,16386,1691,87455,68940
1530,8,2017,92205,75249,72199,79669,99833,22001,59006,50368,93667,39226,19466,95077
368,3,2017,38200,89329,20948,82671,89535,39253,80428,52928,95132,60796,36208,97720
3571,3,2017,68564,76885,96137,57721,8659,51455,7170,31491,61415,35794,89730,35542
3325,0,2018,88463,97533,38607,74578,82341,28035,54396,12514,93826,47723,64560,41508
2599,0,2016,91144,99548,97403,37508,2343,55129,91216,31390,83836,46547,133,90212
1709,7,2016,59476,85489,32848,90121,57658,99802,21258,89827,58721,36454,14156,57109
695,3,2017,42806,61103,57794,63731,96747,80577,97356,87615,76112,35736,33422,23103
83,4,2015,18822,83760,5162,4902,90921,16673,59314,93029,72093,86083,1393,72618
1205,3,2017,317,62634,37545,77476,93463,76684,41702,78203,60531,84343,34358,29936
1240,2,2017,98960,44133,1455,39828,52562,49186,78407,96326,33833,81246,4225,56010
2029,4,2017,89871,46828,54328,72918,12205,98488,60677,65353,54946,83667,26476,56221
1986,2,2015,96710,10459,54254,85794,89233,39005,23222,10219,91389,55257,28880,16041
4427,1,2015,80305,16355,5905,13496,7092,58908,50884,36274,54140,37672,36326,92812
4421,4,2016,36953,30760,84501,98449,28128,12387,59858,93867,10411,27444,74317,49338
4158,2,2018,2937,55890,57921,55470,90140,44797,16387,12429,37978,98240,26192,96655
3092,1,2018,10230,11673,53906,45926,66209,17810,12487,53129,86887,56793,30095,77995
4842,7,2017,61721,39888,57678,95108,50786,53261,25440,80644,91701,83671,76869,66059
4551,0,2016,42897,44255,63352,47585,18328,37892,15039,34423,68965,25359,27233,72948
3002,3,2016,4335,6423,6370,35464,60705,56442,57431,48628,849,81251,74275,70886
1731,1,2018,77543,24686,52728,12768,65877,96666,27063,97064,95921,1088,8345,68187
39,9,2017,90946,600,73924,40931,31196,25898,37692,78552,29692,98092,7850,79332
3087,9,2015,21208,66833,56093,50464,93871,73020,52499,14328,68165,89642,43223,68147
811,6,2017,76312,84833,77524,26581,96950,77939,86099,99132,302,90289,62595,75876
392,4,2016,74352,18913,37114,24301,37491,91024,32916,96431,94167,5194,70635,14711
3265,5,2018,330,9892,24934,75247,96728,72728,36303,10408,73618,99767,55316,78312
2991,8,2016,3199,96712,3835,18662,74897,87623,56082,84505,44200,3504,36244,94433
2279,8,2016,95812,97314,52563,71527,58723,38190,20750,49346,49909,50967,95399,7294
1671,0,2016,62123,44658,58213,19980,50533,1024,51917,83998,27481,34908,61691,29036
3149,0,2018,80722,65295,53027,3399,12042,1645,86666,17090,58020,4363,69388,96375
932,1,2016,73925,27266,58500,84675,30990,8958,71600,17636,33169,3195,69474,66052
1194,6,2016,85901,4981,23741,55498,84257,37913,83984,98754,74856,44188,13354,44196
2330,9,2018,42367,33908,60121,65765,42243,34066,31066,70717,87767,96108,98444,92821
3515,8,2017,46038,96469,56797,25512,55459,41048,61399,5414,58009,58904,6915,24947
1957,9,2016,10110,1855,52693,70939,74671,64194,99710,71510,85995,90485,78895,8448
873,1,2017,3960,91897,65937,93867,40800,73623,34079,70828,9303,91650,58783,4457
4899,5,2016,99035,78147,85540,43482,50938,55724,79723,58844,96870,79071,93762,33373
2122,6,2016,27941,5051,40272,68192,58745,41145,54658,71772,88357,80877,37212,22841
2212,8,2016,94569,5993,28144,29669,14813,19104,98915,80102,41747,44423,28218,99622
3557,5,2017,75977,80253,93824,32005,55893,12220,5768,63213,70802,87610,17791,62410
93,9,2018,81504,24909,14178,90443,70998,12618,11777,28092,12682,80993,85531,53424
4484,2,2015,54598,37136,30032,51137,11114,84186,11039,22227,16783,50902,26858,47892
4805,0,2017,16025,89783,41456,87589,66168,5892,77472,61009,85892,18072,12902,1315
1483,5,2017,53337,91799,7860,690,14883,78235,36834,2549,12209,53057,75443,99195
158,9,2018,26939,84919,95460,68371,63488,71830,44362,24990,65793,92077,31774,43755
1520,7,2018,80678,17154,6792,75995,28535,97586,29372,63045,2916,60178,53645,86352
3563,5,2015,24720,95597,75903,70484,28667,55166,66090,27557,33297,91577,10898,92232
2840,3,2018,88129,49665,70211,97624,64712,56642,59122,73736,75222,98176,70841,34723
861,0,2016,56877,75761,72511,2438,82245,71912,40180,45797,55907,96816,48116,14114
3408,7,2016,76853,31413,73165,42469,22158,75452,6889,71108,47227,71347,14842,22892
3022,5,2015,12983,57999,14828,25030,35380,85169,94226,92805,52730,61715,63860,70007
2937,6,2017,74163,74317,53973,71967,38542,57964,57253,76061,53526,49854,20683,70883
776,5,2018,48176,84751,49234,71254,78778,53114,63374,31234,68975,15576,82746,30146
405,5,2016,75238,39168,60924,22942,81226,96134,24730,53282,25715,23596,97823,34261
1928,2,2018,46774,53229,62097,45347,91302,79886,58672,54200,17796,47478,91112,6437
2684,5,2018,17607,40458,35326,38813,22899,32655,83634,80157,67043,97995,61441,98014
2016,7,2018,80736,77632,1113,80364,12937,19964,45010,78948,10119,11645,42562,38483
